well,od_600nm,identifier,replicate,growth_medium,date,run_number,elapsed_time_hr,avg_blank_value,strain,class,od_600nm_subtracted
E7,0.57,GC050,3,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,∆rbs,Single KO,0.4903333333333333
E8,0.451,GC048,3,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,∆dpp,Single KO,0.37133333333333335
E9,0.456,GC053,3,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,∆opp,Single KO,0.37633333333333335
E10,0.502,GC055,3,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,∆mgl,Single KO,0.42233333333333334
F3,0.5,GC030,1,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,∆glt,Single KO,0.42033333333333334
F4,0.487,GC030,2,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,∆glt,Single KO,0.4073333333333333
F5,0.472,GC030,3,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,∆glt,Single KO,0.3923333333333333
F6,0.5,GC029,1,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,∆flh,Single KO,0.42033333333333334
F7,0.5,GC029,2,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,∆flh,Single KO,0.42033333333333334
F8,0.488,GC029,3,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,∆flh,Single KO,0.4083333333333333
F9,0.381,GC001,1,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,WT,WT,0.30133333333333334
F10,0.369,GC001,2,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,WT,WT,0.28933333333333333
F11,0.36,GC001,3,glucose-acetate,2021-09-07,1,11.174444444444445,0.07966666666666666,WT,WT,0.2803333333333333
C3,0.515,GC032,1,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,∆mal,Single KO,0.43522222222222223
C4,0.405,GC049,1,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,∆pot,Single KO,0.32522222222222225
C5,0.528,GC052,1,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,∆nmp,Single KO,0.44822222222222224
C6,0.491,GC047,1,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,∆his,Single KO,0.4112222222222222
C7,0.585,GC050,1,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,∆rbs,Single KO,0.5052222222222222
C8,0.458,GC048,1,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,∆dpp,Single KO,0.37822222222222224
C9,0.468,GC053,1,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,∆opp,Single KO,0.38822222222222225
C10,0.507,GC055,1,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,∆mgl,Single KO,0.4272222222222222
D3,0.516,GC032,2,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,∆mal,Single KO,0.43622222222222223
D4,0.399,GC049,2,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,∆pot,Single KO,0.31922222222222224
D5,0.532,GC052,2,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,∆nmp,Single KO,0.45222222222222225
D6,0.491,GC047,2,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,∆his,Single KO,0.4112222222222222
D7,0.589,GC050,2,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,∆rbs,Single KO,0.5092222222222222
D8,0.46,GC048,2,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,∆dpp,Single KO,0.38022222222222224
D9,0.464,GC053,2,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,∆opp,Single KO,0.38422222222222224
D10,0.504,GC055,2,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,∆mgl,Single KO,0.4242222222222222
E3,0.515,GC032,3,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,∆mal,Single KO,0.43522222222222223
E4,0.405,GC049,3,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,∆pot,Single KO,0.32522222222222225
E5,0.532,GC052,3,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,∆nmp,Single KO,0.45222222222222225
E6,0.495,GC047,3,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,∆his,Single KO,0.4152222222222222
E7,0.585,GC050,3,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,∆rbs,Single KO,0.5052222222222222
E8,0.46,GC048,3,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,∆dpp,Single KO,0.38022222222222224
E9,0.464,GC053,3,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,∆opp,Single KO,0.38422222222222224
E10,0.509,GC055,3,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,∆mgl,Single KO,0.4292222222222222
F3,0.506,GC030,1,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,∆glt,Single KO,0.4262222222222222
F4,0.495,GC030,2,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,∆glt,Single KO,0.4152222222222222
F5,0.481,GC030,3,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,∆glt,Single KO,0.4012222222222222
F6,0.509,GC029,1,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,∆flh,Single KO,0.4292222222222222
F7,0.51,GC029,2,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,∆flh,Single KO,0.43022222222222223
F8,0.498,GC029,3,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,∆flh,Single KO,0.4182222222222222
F9,0.39,GC001,1,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,WT,WT,0.31022222222222223
F10,0.379,GC001,2,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,WT,WT,0.2992222222222222
F11,0.369,GC001,3,glucose-acetate,2021-09-07,1,11.3,0.07977777777777778,WT,WT,0.2892222222222222
C3,0.531,GC032,1,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,∆mal,Single KO,0.4512962962962963
C4,0.411,GC049,1,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,∆pot,Single KO,0.3312962962962963
C5,0.532,GC052,1,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,∆nmp,Single KO,0.4522962962962963
C6,0.497,GC047,1,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,∆his,Single KO,0.4172962962962963
C7,0.592,GC050,1,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,∆rbs,Single KO,0.5122962962962962
C8,0.467,GC048,1,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,∆dpp,Single KO,0.38729629629629636
C9,0.477,GC053,1,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,∆opp,Single KO,0.39729629629629626
C10,0.512,GC055,1,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,∆mgl,Single KO,0.4322962962962963
D3,0.531,GC032,2,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,∆mal,Single KO,0.4512962962962963
D4,0.406,GC049,2,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,∆pot,Single KO,0.3262962962962963
D5,0.535,GC052,2,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,∆nmp,Single KO,0.4552962962962963
D6,0.497,GC047,2,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,∆his,Single KO,0.4172962962962963
D7,0.596,GC050,2,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,∆rbs,Single KO,0.5162962962962963
D8,0.468,GC048,2,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,∆dpp,Single KO,0.38829629629629636
D9,0.472,GC053,2,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,∆opp,Single KO,0.39229629629629625
D10,0.512,GC055,2,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,∆mgl,Single KO,0.4322962962962963
E3,0.53,GC032,3,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,∆mal,Single KO,0.4502962962962963
E4,0.411,GC049,3,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,∆pot,Single KO,0.3312962962962963
E5,0.535,GC052,3,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,∆nmp,Single KO,0.4552962962962963
E6,0.501,GC047,3,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,∆his,Single KO,0.4212962962962963
E7,0.593,GC050,3,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,∆rbs,Single KO,0.5132962962962963
E8,0.468,GC048,3,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,∆dpp,Single KO,0.38829629629629636
E9,0.472,GC053,3,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,∆opp,Single KO,0.39229629629629625
E10,0.514,GC055,3,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,∆mgl,Single KO,0.4342962962962963
F3,0.512,GC030,1,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,∆glt,Single KO,0.4322962962962963
F4,0.501,GC030,2,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,∆glt,Single KO,0.4212962962962963
F5,0.49,GC030,3,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,∆glt,Single KO,0.41029629629629627
F6,0.516,GC029,1,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,∆flh,Single KO,0.4362962962962963
F7,0.519,GC029,2,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,∆flh,Single KO,0.4392962962962963
F8,0.508,GC029,3,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,∆flh,Single KO,0.4282962962962963
F9,0.398,GC001,1,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,WT,WT,0.3182962962962963
F10,0.388,GC001,2,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,WT,WT,0.3082962962962963
F11,0.378,GC001,3,glucose-acetate,2021-09-07,1,11.425555555555556,0.0797037037037037,WT,WT,0.2982962962962963
C3,0.539,GC032,1,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,∆mal,Single KO,0.45933333333333337
C4,0.417,GC049,1,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,∆pot,Single KO,0.3373333333333333
C5,0.536,GC052,1,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,∆nmp,Single KO,0.45633333333333337
C6,0.502,GC047,1,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,∆his,Single KO,0.42233333333333334
C7,0.595,GC050,1,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,∆rbs,Single KO,0.5153333333333333
C8,0.476,GC048,1,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,∆dpp,Single KO,0.3963333333333333
C9,0.485,GC053,1,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,∆opp,Single KO,0.4053333333333333
C10,0.518,GC055,1,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,∆mgl,Single KO,0.43833333333333335
D3,0.539,GC032,2,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,∆mal,Single KO,0.45933333333333337
D4,0.412,GC049,2,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,∆pot,Single KO,0.3323333333333333
D5,0.553,GC052,2,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,∆nmp,Single KO,0.4733333333333334
D6,0.501,GC047,2,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,∆his,Single KO,0.42133333333333334
D7,0.598,GC050,2,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,∆rbs,Single KO,0.5183333333333333
D8,0.477,GC048,2,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,∆dpp,Single KO,0.3973333333333333
D9,0.48,GC053,2,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,∆opp,Single KO,0.4003333333333333
D10,0.517,GC055,2,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,∆mgl,Single KO,0.43733333333333335
E3,0.536,GC032,3,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,∆mal,Single KO,0.45633333333333337
E4,0.416,GC049,3,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,∆pot,Single KO,0.3363333333333333
E5,0.547,GC052,3,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,∆nmp,Single KO,0.4673333333333334
E6,0.506,GC047,3,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,∆his,Single KO,0.42633333333333334
E7,0.596,GC050,3,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,∆rbs,Single KO,0.5163333333333333
E8,0.477,GC048,3,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,∆dpp,Single KO,0.3973333333333333
E9,0.48,GC053,3,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,∆opp,Single KO,0.4003333333333333
E10,0.519,GC055,3,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,∆mgl,Single KO,0.43933333333333335
F3,0.516,GC030,1,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,∆glt,Single KO,0.43633333333333335
F4,0.507,GC030,2,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,∆glt,Single KO,0.42733333333333334
F5,0.496,GC030,3,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,∆glt,Single KO,0.41633333333333333
F6,0.522,GC029,1,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,∆flh,Single KO,0.44233333333333336
F7,0.525,GC029,2,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,∆flh,Single KO,0.44533333333333336
F8,0.515,GC029,3,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,∆flh,Single KO,0.43533333333333335
F9,0.406,GC001,1,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,WT,WT,0.32633333333333336
F10,0.396,GC001,2,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,WT,WT,0.31633333333333336
F11,0.387,GC001,3,glucose-acetate,2021-09-07,1,11.551111111111112,0.07966666666666666,WT,WT,0.30733333333333335
C3,0.54,GC032,1,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,∆mal,Single KO,0.46037037037037043
C4,0.423,GC049,1,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,∆pot,Single KO,0.3433703703703704
C5,0.554,GC052,1,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,∆nmp,Single KO,0.47437037037037044
C6,0.506,GC047,1,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,∆his,Single KO,0.4263703703703704
C7,0.595,GC050,1,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,∆rbs,Single KO,0.5153703703703704
C8,0.484,GC048,1,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,∆dpp,Single KO,0.4043703703703704
C9,0.493,GC053,1,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,∆opp,Single KO,0.4133703703703704
C10,0.52,GC055,1,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,∆mgl,Single KO,0.4403703703703704
D3,0.54,GC032,2,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,∆mal,Single KO,0.46037037037037043
D4,0.417,GC049,2,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,∆pot,Single KO,0.3373703703703704
D5,0.566,GC052,2,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,∆nmp,Single KO,0.48637037037037034
D6,0.505,GC047,2,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,∆his,Single KO,0.4253703703703704
D7,0.598,GC050,2,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,∆rbs,Single KO,0.5183703703703704
D8,0.486,GC048,2,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,∆dpp,Single KO,0.4063703703703704
D9,0.489,GC053,2,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,∆opp,Single KO,0.4093703703703704
D10,0.518,GC055,2,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,∆mgl,Single KO,0.4383703703703704
E3,0.537,GC032,3,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,∆mal,Single KO,0.4573703703703704
E4,0.423,GC049,3,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,∆pot,Single KO,0.3433703703703704
E5,0.562,GC052,3,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,∆nmp,Single KO,0.48237037037037045
E6,0.51,GC047,3,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,∆his,Single KO,0.4303703703703704
E7,0.596,GC050,3,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,∆rbs,Single KO,0.5163703703703704
E8,0.486,GC048,3,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,∆dpp,Single KO,0.4063703703703704
E9,0.489,GC053,3,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,∆opp,Single KO,0.4093703703703704
E10,0.521,GC055,3,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,∆mgl,Single KO,0.4413703703703704
F3,0.516,GC030,1,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,∆glt,Single KO,0.4363703703703704
F4,0.512,GC030,2,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,∆glt,Single KO,0.4323703703703704
F5,0.503,GC030,3,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,∆glt,Single KO,0.4233703703703704
F6,0.526,GC029,1,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,∆flh,Single KO,0.4463703703703704
F7,0.531,GC029,2,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,∆flh,Single KO,0.4513703703703704
F8,0.522,GC029,3,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,∆flh,Single KO,0.4423703703703704
F9,0.414,GC001,1,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,WT,WT,0.3343703703703704
F10,0.405,GC001,2,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,WT,WT,0.3253703703703704
F11,0.396,GC001,3,glucose-acetate,2021-09-07,1,11.676666666666666,0.07962962962962962,WT,WT,0.3163703703703704
C3,0.539,GC032,1,glucose-acetate,2021-09-07,1,11.802222222222222,0.07977777777777778,∆mal,Single KO,0.45922222222222225
C4,0.429,GC049,1,glucose-acetate,2021-09-07,1,11.802222222222222,0.07977777777777778,∆pot,Single KO,0.3492222222222222
C5,0.566,GC052,1,glucose-acetate,2021-09-07,1,11.802222222222222,0.07977777777777778,∆nmp,Single KO,0.48622222222222217
C6,0.505,GC047,1,glucose-acetate,2021-09-07,1,11.802222222222222,0.07977777777777778,∆his,Single KO,0.4252222222222222
C7,0.593,GC050,1,glucose-acetate,2021-09-07,1,11.802222222222222,0.07977777777777778,∆rbs,Single KO,0.5132222222222222
C8,0.492,GC048,1,glucose-acetate,2021-09-07,1,11.802222222222222,0.07977777777777778,∆dpp,Single KO,0.4122222222222222
C9,0.501,GC053,1,glucose-acetate,2021-09-07,1,11.802222222222222,0.07977777777777778,∆opp,Single KO,0.4212222222222222
C10,0.524,GC055,1,glucose-acetate,2021-09-07,1,11.802222222222222,0.07977777777777778,∆mgl,Single KO,0.44422222222222224
D3,0.538,GC032,2,glucose-acetate,2021-09-07,1,11.802222222222222,0.07977777777777778,∆mal,Single KO,0.45822222222222225
D4,0.423,GC049,2,glucose-acetate,2021-09-07,1,11.802222222222222,0.07977777777777778,∆pot,Single KO,0.3432222222222222
D5,0.573,GC052,2,glucose-acetate,2021-09-07,1,11.802222222222222,0.07977777777777778,∆nmp,Single KO,0.4932222222222222
D6,0.505,GC047,2,glucose-acetate,2021-09-07,1,11.802222222222222,0.07977777777777778,∆his,Single KO,0.4252222222222222
D7,0.596,GC050,2,glucose-acetate,2021-09-07,1,11.802222222222222,0.07977777777777778,∆rbs,Single KO,0.5162222222222221
D8,0.494,GC048,2,glucose-acetate,2021-09-07,1,11.802222222222222,0.07977777777777778,∆dpp,Single KO,0.4142222222222222
D9,0.497,GC053,2,glucose-acetate,2021-09-07,1,11.802222222222222,0.07977777777777778,∆opp,Single KO,0.4172222222222222
D10,0.527,GC055,2,glucose-acetate,2021-09-07,1,11.802222222222222,0.07977777777777778,∆mgl,Single KO,0.44722222222222224
E3,0.534,GC032,3,glucose-acetate,2021-09-07,1,11.802222222222222,0.07977777777777778,∆mal,Single KO,0.45422222222222225
E4,0.428,GC049,3,glucose-acetate,2021-09-07,1,11.802222222222222,0.07977777777777778,∆pot,Single KO,0.3482222222222222
E5,0.571,GC052,3,glucose-acetate,2021-09-07,1,11.802222222222222,0.07977777777777778,∆nmp,Single KO,0.49122222222222217
E6,0.512,GC047,3,glucose-acetate,2021-09-07,1,11.802222222222222,0.07977777777777778,∆his,Single KO,0.43222222222222223
E7,0.594,GC050,3,glucose-acetate,2021-09-07,1,11.802222222222222,0.07977777777777778,∆rbs,Single KO,0.5142222222222221
E8,0.493,GC048,3,glucose-acetate,2021-09-07,1,11.802222222222222,0.07977777777777778,∆dpp,Single KO,0.4132222222222222
E9,0.497,GC053,3,glucose-acetate,2021-09-07,1,11.802222222222222,0.07977777777777778,∆opp,Single KO,0.4172222222222222
