date,run_number,class,identifier,strain,replicate,growth_medium,phase,elapsed_time_hr,od_600nm_subtracted
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_glucose,1.0044444444444447,0.0215185185185185
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_glucose,1.1300000000000003,0.0235925925925925
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_glucose,1.255555555555556,0.0265555555555555
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_glucose,1.3811111111111112,0.0285185185185185
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_glucose,1.5066666666666668,0.0313703703703703
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_glucose,1.6322222222222225,0.0347407407407407
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_glucose,1.757777777777778,0.0366296296296296
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_glucose,1.8833333333333335,0.0384814814814814
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,2.0088888888888894,0.0396296296296296
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,2.134444444444445,0.0404814814814814
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,2.26,0.0404444444444444
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,2.3855555555555554,0.0405925925925925
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,2.511111111111111,0.0394814814814814
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,2.6366666666666667,0.0394444444444444
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,2.7622222222222224,0.0394444444444444
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,2.887777777777778,0.0385185185185185
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,3.0133333333333336,0.0384444444444444
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,3.1388888888888893,0.0385185185185184
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,3.264444444444445,0.0385185185185184
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,3.390000000000001,0.0384074074074074
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,3.515555555555556,0.0385555555555555
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,3.641111111111111,0.0393703703703703
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,3.7666666666666666,0.0394444444444444
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,3.8922222222222222,0.0394814814814814
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,4.017777777777778,0.0404444444444444
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,4.1433333333333335,0.0403703703703703
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,4.268888888888889,0.0414074074074074
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,4.394444444444445,0.0414444444444444
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,4.5200000000000005,0.0425555555555555
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,4.645555555555556,0.0434074074074074
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,4.771111111111112,0.0444444444444444
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,shift,4.8966666666666665,0.0464074074074074
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,5.022222222222222,0.0474444444444444
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,5.147777777777778,0.0494074074074074
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,5.273333333333333,0.0513703703703703
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,5.398888888888889,0.0544074074074074
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,5.524444444444445,0.0564814814814814
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,5.65,0.0593333333333333
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,5.775555555555556,0.0633333333333333
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,5.901111111111112,0.0664074074074074
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,6.026666666666667,0.0704074074074074
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,6.152222222222223,0.0754074074074074
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,6.277777777777779,0.0803333333333333
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,6.403333333333334,0.0854814814814814
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,6.52888888888889,0.0914074074074074
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,6.6544444444444455,0.0973333333333333
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,6.779999999999999,0.1034074074074074
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,6.905555555555555,0.1102962962962963
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,7.031111111111111,0.1173703703703703
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,7.156666666666666,0.1254444444444444
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,7.282222222222222,0.1332962962962963
2021-09-12,1,Single KO,GC048,∆dpp,3,glucose-acetate,exponential_acetate,7.407777777777778,0.1423333333333333
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,0.0,0.0107037037037037
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,0.1255555555555556,0.0116666666666666
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,0.2511111111111113,0.0127037037037037
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,0.3766666666666667,0.0146296296296296
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,0.5022222222222223,0.0156296296296296
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,0.627777777777778,0.0177037037037037
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,0.7533333333333334,0.0196666666666666
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,0.878888888888889,0.0216666666666666
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,1.0044444444444447,0.0236666666666666
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,1.13,0.0256666666666666
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,1.2555555555555555,0.0285555555555555
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,1.3811111111111112,0.0317037037037037
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,1.5066666666666668,0.0356666666666666
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,1.6322222222222225,0.0394444444444444
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,1.757777777777778,0.0444444444444444
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,1.8833333333333333,0.0496666666666666
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,2.008888888888889,0.0545925925925925
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,2.1344444444444446,0.0585185185185185
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_glucose,2.26,0.0605925925925926
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,2.385555555555556,0.0615555555555555
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,2.511111111111111,0.0615185185185185
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,2.6366666666666667,0.0623703703703703
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,2.7622222222222224,0.0617407407407407
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,2.887777777777778,0.0616296296296296
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,3.0133333333333336,0.0604814814814815
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,3.1388888888888893,0.0596296296296296
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,3.264444444444445,0.0594814814814814
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,3.39,0.0594444444444444
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,3.5155555555555558,0.0595925925925926
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,3.641111111111111,0.0594814814814814
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,3.7666666666666666,0.0604444444444444
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,3.8922222222222222,0.0604444444444444
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,4.017777777777778,0.0615185185185185
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,4.1433333333333335,0.0614444444444444
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,4.268888888888889,0.0625185185185184
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,4.394444444444445,0.0645185185185184
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,4.5200000000000005,0.0664074074074074
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,4.645555555555556,0.0685555555555555
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,4.771111111111111,0.0713703703703703
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,4.8966666666666665,0.0734444444444444
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,shift,5.022222222222222,0.0774814814814814
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_acetate,5.147777777777778,0.0804444444444444
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_acetate,5.273333333333333,0.0843703703703703
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_acetate,5.398888888888889,0.0884074074074074
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_acetate,5.524444444444445,0.0934444444444444
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_acetate,5.65,0.0985555555555555
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_acetate,5.775555555555556,0.1044074074074074
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_acetate,5.901111111111112,0.1104444444444444
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_acetate,6.026666666666666,0.1174074074074074
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_acetate,6.152222222222222,0.1234444444444444
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_acetate,6.277777777777778,0.1304074074074074
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_acetate,6.403333333333333,0.1383703703703703
2021-09-12,1,Single KO,GC029,∆flh,1,glucose-acetate,exponential_acetate,6.528888888888889,0.1464074074074074
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,0.0,0.0107037037037037
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,0.1255555555555556,0.0116666666666666
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,0.2511111111111113,0.0137037037037037
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,0.3766666666666667,0.0146296296296296
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,0.5022222222222223,0.0156296296296296
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,0.627777777777778,0.0177037037037037
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,0.7533333333333334,0.0196666666666666
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,0.878888888888889,0.0216666666666666
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,1.0044444444444447,0.0236666666666666
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,1.13,0.0256666666666666
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,1.2555555555555555,0.0285555555555555
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,1.3811111111111112,0.0327037037037037
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,1.5066666666666668,0.0356666666666666
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,1.6322222222222225,0.0394444444444444
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,1.757777777777778,0.0444444444444444
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,1.8833333333333333,0.0496666666666666
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,2.008888888888889,0.0545925925925925
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,2.1344444444444446,0.0575185185185185
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_glucose,2.26,0.0605925925925926
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,2.385555555555556,0.0615555555555555
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,2.511111111111111,0.0615185185185185
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,2.6366666666666667,0.0613703703703703
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,2.7622222222222224,0.0607407407407407
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,2.887777777777778,0.0606296296296296
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,3.0133333333333336,0.0594814814814814
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,3.1388888888888893,0.0596296296296296
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,3.264444444444445,0.0584814814814814
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,3.39,0.0584444444444444
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,3.5155555555555558,0.0585925925925926
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,3.641111111111111,0.0574814814814814
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,3.7666666666666666,0.0584444444444444
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,3.8922222222222222,0.0594444444444444
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,4.017777777777778,0.0605185185185185
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,4.1433333333333335,0.0614444444444444
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,4.268888888888889,0.0625185185185184
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,4.394444444444445,0.0645185185185184
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,4.5200000000000005,0.0664074074074074
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,shift,4.645555555555556,0.0695555555555555
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_acetate,4.771111111111111,0.0713703703703703
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_acetate,4.8966666666666665,0.0754444444444444
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_acetate,5.022222222222222,0.0784814814814814
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_acetate,5.147777777777778,0.0824444444444444
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_acetate,5.273333333333333,0.0853703703703703
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_acetate,5.398888888888889,0.0904074074074074
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_acetate,5.524444444444445,0.0954444444444444
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_acetate,5.65,0.1005555555555555
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_acetate,5.775555555555556,0.1054074074074074
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_acetate,5.901111111111112,0.1124444444444444
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_acetate,6.026666666666666,0.1194074074074074
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_acetate,6.152222222222222,0.1254444444444444
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_acetate,6.277777777777778,0.1324074074074074
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_acetate,6.403333333333333,0.1413703703703703
2021-09-12,1,Single KO,GC029,∆flh,2,glucose-acetate,exponential_acetate,6.528888888888889,0.1494074074074074
2021-09-12,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,0.0,0.0106666666666666
2021-09-12,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,0.1255555555555556,0.0117037037037037
2021-09-12,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,0.251111111111111,0.0136296296296296
2021-09-12,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,0.3766666666666667,0.0146296296296296
2021-09-12,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,0.5022222222222223,0.0167037037037037
2021-09-12,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,0.6277777777777778,0.0186666666666666
2021-09-12,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,0.7533333333333334,0.0206666666666666
2021-09-12,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,0.878888888888889,0.0226666666666666
2021-09-12,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,1.0044444444444445,0.0246666666666666
2021-09-12,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,1.13,0.0275555555555555
2021-09-12,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,1.2555555555555555,0.0307037037037037
2021-09-12,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,1.3811111111111112,0.0346666666666666
2021-09-12,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,1.5066666666666668,0.0384444444444444
2021-09-12,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,1.6322222222222225,0.0434444444444444
2021-09-12,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,1.7577777777777777,0.0476666666666666
2021-09-12,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,1.8833333333333333,0.0525925925925925
2021-09-12,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,2.008888888888889,0.0565185185185185
2021-09-12,1,Single KO,GC029,∆flh,3,glucose-acetate,exponential_glucose,2.1344444444444446,0.0585925925925926
2021-09-12,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,2.26,0.0595555555555555
2021-09-12,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,2.3855555555555554,0.0595185185185185
2021-09-12,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,2.511111111111111,0.0593703703703703
2021-09-12,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,2.6366666666666667,0.0597407407407407
2021-09-12,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,2.7622222222222224,0.0586296296296296
2021-09-12,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,2.887777777777778,0.0574814814814814
2021-09-12,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,3.0133333333333336,0.0576296296296296
2021-09-12,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,3.1388888888888893,0.0574814814814814
2021-09-12,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,3.264444444444444,0.0564444444444444
2021-09-12,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,3.39,0.0565925925925926
2021-09-12,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,3.5155555555555558,0.0564814814814814
2021-09-12,1,Single KO,GC029,∆flh,3,glucose-acetate,shift,3.641111111111111,0.0574444444444444
